Date : 2024-04-07 21:33:58
Directory : /Users/xuanpeichen/Desktop/code/python/openai
Total : 426 files,  14938 codes, 654 comments, 5234 blanks, all 20826 lines

Languages
+------------+------------+------------+------------+------------+------------+
| language   | files      | code       | comment    | blank      | total      |
| pycards/land/Island                                                                                    |          1 |         20 |          0 |         12 |         32 |
| pycards/land/Luminous_Glade                                                                            |          1 |         18 |          0 |         13 |         31 |
| pycards/land/Mountain                                                                                  |          1 |         20 |          0 |         12 |         32 |
| pycards/land/Mystic_Reflection_Pool                                                                    |          1 |         18 |          0 |         13 |         31 |
| pycards/land/Nexus_of_the_Eternal_Seas                                                                 |          1 |         18 |          0 |         13 |         31 |
| pycards/land/Plains                                                                                    |          1 |         20 |          0 |         12 |         32 |
| pycards/land/Sanctum_of_Eternal_Flames                                                                 |          1 |         18 |          0 |         13 |         31 |
| pycards/land/Sanctum_of_Verdant_Growth                                                                 |          1 |         18 |          0 |         13 |         31 |
| pycards/land/Swamp                                                                                     |          1 |         20 |          0 |         12 |         32 |
| pycards/land/Verdant_Sanctuary                                                                         |          1 |         18 |          0 |         13 |         31 |
| pycards/land/Volcanic_Fumaroles                                                                        |          1 |         18 |          0 |         13 |         31 |
| pycards/sorcery                                                                                        |         48 |        864 |          0 |        624 |      1,488 |
| pycards/sorcery/Angelic_Blessing                                                                       |          1 |         18 |          0 |         13 |         31 |
| pycards/sorcery/Arcane_Convergence                                                                     |          1 |         18 |          0 |         13 |         31 |
| pycards/sorcery/Arcane_Torrent                                                                         |          1 |         18 |          0 |         13 |         31 |
| pycards/sorcery/Call_of_the_Ancient_Ones                                                               |          1 |         18 |          0 |         13 |         31 |
| pycards/sorcery/Call_of_the_Tides                                                                      |          1 |         18 |          0 |         13 |         31 |
| pycards/sorcery/Call_to_Unity                                                                          |          1 |         18 |          0 |         13 |         31 |
| pycards/sorcery/Cataclysmic_Inferno                                                                    |          1 |         18 |          0 |         13 |         31 |
| pycards/sorcery/Cataclysmic_Surge                                                                      |          1 |         18 |          0 |         13 |         31 |
| pycards/sorcery/Celestial_Purge                                                                        |          1 |         18 |          0 |         13 |         31 |
| pycards/sorcery/Celestial_Renewal                                                                      |          1 |         18 |          0 |         13 |         31 |
| pycards/sorcery/Chaos_Unleashed                                                                        |          1 |         18 |          0 |         13 |         31 |
| pycards/sorcery/Chaotic_Eruption                                                                       |          1 |         18 |          0 |         13 |         31 |
| pycards/sorcery/Dark_Offering                                                                          |          1 |         18 |          0 |         13 |         31 |
| pycards/sorcery/Demonic_Ascendance                                                                     |          1 |         18 |          0 |         13 |         31 |
| pycards/sorcery/Divine_Intervention                                                                    |          1 |         18 |          0 |         13 |         31 |
| pycards/sorcery/Divine_Offering                                                                        |          1 |         18 |          0 |         13 |         31 |
| pycards/sorcery/Divine_Rebirth                                                                         |          1 |         18 |          0 |         13 |         31 |
| pycards/sorcery/Divine_Reckoning                                                                       |          1 |         18 |          0 |         13 |         31 |
| pycards/sorcery/Eldritch_Rebirth                                                                       |          1 |         18 |          0 |         13 |         31 |
| pycards/sorcery/Ephemeral_Eruption                                                                     |          1 |         18 |          0 |         13 |         31 |
| pycards/sorcery/Fiery_Burst                                                                            |          1 |         18 |          0 |         13 |         31 |
| pycards/sorcery/Flames_of_Fury                                                                         |          1 |         18 |          0 |         13 |         31 |
| pycards/sorcery/Fleeting_Insight                                                                       |          1 |         18 |          0 |         13 |         31 |
| pycards/sorcery/Harvest_Blessing                                                                       |          1 |         18 |          0 |         13 |         31 |
| pycards/sorcery/Mind_s_Insight                                                                         |          1 |         18 |          0 |         13 |         31 |
| pycards/sorcery/Mindful_Manipulation                                                                   |          1 |         18 |          0 |         13 |         31 |
| pycards/sorcery/Mindful_Reflection                                                                     |          1 |         18 |          0 |         13 |         31 |
| pycards/sorcery/Mystic_Insight                                                                         |          1 |         18 |          0 |         13 |         31 |
| pycards/sorcery/Mystic_Reversal                                                                        |          1 |         18 |          0 |         13 |         31 |
| pycards/sorcery/Natural_Growth                                                                         |          1 |         18 |          0 |         13 |         31 |
| pycards/sorcery/Natural_Harmony                                                                        |          1 |         18 |          0 |         13 |         31 |
| pycards/sorcery/Naturalize                                                                             |          1 |         18 |          0 |         13 |         31 |
| pycards/sorcery/Nature_s_Embrace                                                                       |          1 |         18 |          0 |         13 |         31 |
| pycards/sorcery/Overgrowth                                                                             |          1 |         18 |          0 |         13 |         31 |
| pycards/sorcery/Rift_in_Reality                                                                        |          1 |         18 |          0 |         13 |         31 |
| pycards/sorcery/Righteous_Conviction                                                                   |          1 |         18 |          0 |         13 |         31 |
| pycards/sorcery/Soul_Siphon                                                                            |          1 |         18 |          0 |         13 |         31 |
| pycards/sorcery/Spectral_Embrace                                                                       |          1 |         18 |          0 |         13 |         31 |
| pycards/sorcery/Temporal_Distortion                                                                    |          1 |         18 |          0 |         13 |         31 |
| pycards/sorcery/Temporal_Flux                                                                          |          1 |         18 |          0 |         13 |         31 |
| pycards/sorcery/Time_Rift_Convergence                                                                  |          1 |         18 |          0 |         13 |         31 |
| pycards/sorcery/Torrential_Manipulation                                                                |          1 |         18 |          0 |         13 |         31 |
| pycards/sorcery/Treasure_Hunt                                                                          |          1 |         18 |          0 |         13 |         31 |
| pycards/sorcery/Unleash_the_Elements                                                                   |          1 |         18 |          0 |         13 |         31 |
| pycards/sorcery/Unyielding_Resolve                                                                     |          1 |         18 |          0 |         13 |         31 |
| pycards/sorcery/Vampiric_Revelry                                                                       |          1 |         18 |          0 |         13 |         31 |
| pycards/sorcery/Verdant_Genesis                                                                        |          1 |         18 |          0 |         13 |         31 |
| pycards/sorcery/Wild_Growth                                                                            |          1 |         18 |          0 |         13 |         31 |
| webpages                                                                                               |         47 |      7,211 |        491 |      1,962 |      9,664 |
| webpages (Files)                                                                                       |          9 |      1,266 |         79 |        342 |      1,687 |
| webpages/cardpack                                                                                      |          1 |          0 |          0 |          1 |          1 |
| webpages/deckpage                                                                                      |          4 |      1,033 |         21 |        222 |      1,276 |
| webpages/draw_card                                                                                     |          5 |        524 |         41 |        121 |        686 |
| webpages/gaming_page                                                                                   |         15 |      3,142 |        305 |      1,001 |      4,448 |
| webpages/homepage                                                                                      |          6 |        592 |         11 |        139 |        742 |
| webpages/image_source                                                                                  |          2 |          8 |          0 |          0 |          8 |
| webpages/image_source/deck_process                                                                     |          2 |          8 |          0 |          0 |          8 |
| webpages/loginpage                                                                                     |          5 |        646 |         34 |        136 |        816 |
+--------------------------------------------------------------------------------------------------------+------------+------------+------------+------------+------------+

Files
+--------------------------------------------------------------------------------------------------------+------------+------------+------------+------------+------------+
| filename                                                                                               | language   | code       | comment    | blank      | total      |
+--------------------------------------------------------------------------------------------------------+------------+------------+------------+------------+------------+
| /Users/xuanpeichen/Desktop/code/python/openai/README.md                                                | Markdown   |          1 |          0 |          0 |          1 |
| /Users/xuanpeichen/Desktop/code/python/openai/card_Creator.py                                          | Python     |        354 |         23 |         98 |        475 |
| /Users/xuanpeichen/Desktop/code/python/openai/card_python_creator.py                                   | Python     |        197 |          1 |         78 |        276 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Aquatic Evasion/data.json                  | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Arcane Inferno/data.json                   | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Arcane Insight/data.json                   | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Arcane Intervention/data.json              | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Arcane Reflection/data.json                | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Astral Resurgence/data.json                | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Avenging Light/data.json                   | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Blazing Reversal/data.json                 | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Celestial Convergence/data.json            | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Celestial Intervention/data.json           | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Celestial Rebirth/data.json                | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Divine Intervention/data.json              | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Divine Reprisal/data.json                  | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Ephemeral Bolt/data.json                   | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Ephemeral Insight/data.json                | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Ephemeral Response/data.json               | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Ephemeral Vision/data.json                 | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Ethereal Convergence/data.json             | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Ethereal Reversal/data.json                | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Ethereal Surge/data.json                   | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Fiery Blast/data.json                      | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Flames of Fury/data.json                   | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Honorable Protection/data.json             | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Mindweave/data.json                        | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Mystic Confluence/data.json                | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Mystic Convergence/data.json               | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Mystic Evasion/data.json                   | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Mystic Evocation/data.json                 | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Mystic Insight/data.json                   | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Mystic Reflection/data.json                | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Mystic Reversal/data.json                  | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Mystic Rupture/data.json                   | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Mystic Tide/data.json                      | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Mystic Tides/data.json                     | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Mystical Barrier/data.json                 | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Mystical Shift/data.json                   | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Naturalize/data.json                       | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Nature's Reprisal/data.json                | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Overgrowth Surge/data.json                 | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Phantasmal Distortion/data.json            | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Primal Surge/data.json                     | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Pyroblast Surge/data.json                  | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Resurgence/data.json                       | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Sacred Reinforcement/data.json             | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Shadow Snare/data.json                     | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Shadowform Surge/data.json                 | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Shadowstrike/data.json                     | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Summoner's Respite/data.json               | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Swift Ward/data.json                       | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Temporal Manipulation/data.json            | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Temporal Reversal/data.json                | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Temporal Shift/data.json                   | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Timeless Intervention/data.json            | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Veil of Serenity/data.json                 | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Veiled Concealment/data.json               | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Vengeful Retribution/data.json             | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Verdant Growth/data.json                   | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Wild Growth Rush/data.json                 | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/Instant/Wild Growth/data.json                      | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/creature/Aetherweaver/data.json                    | JSON       |         11 |          0 |          0 |         11 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/creature/Angelic Protector/data.json               | JSON       |         11 |          0 |          0 |         11 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/creature/Avacyn, Guardian of Hope/data.json        | JSON       |         11 |          0 |          0 |         11 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/creature/Blightsteel Colossus/data.json            | JSON       |         11 |          0 |          0 |         11 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/creature/Celestial Guardian/data.json              | JSON       |         11 |          0 |          0 |         11 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/creature/Celestial Herald/data.json                | JSON       |         11 |          0 |          0 |         11 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/creature/Celestial Sentinel/data.json              | JSON       |         11 |          0 |          0 |         11 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/creature/Celestial Seraph/data.json                | JSON       |         11 |          0 |          0 |         11 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/creature/Celestial Skyweaver/data.json             | JSON       |         11 |          0 |          0 |         11 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/creature/Chronostrider/data.json                   | JSON       |         11 |          0 |          0 |         11 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/creature/Dreamweaver Archivist/data.json           | JSON       |         11 |          0 |          0 |         11 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/creature/Elite Squire/data.json                    | JSON       |         11 |          0 |          0 |         11 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/creature/Elvish Trailblazer/data.json              | JSON       |         11 |          0 |          0 |         11 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/creature/Emberheart Salamander/data.json           | JSON       |         11 |          0 |          0 |         11 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/creature/Essence Channeler/data.json               | JSON       |         11 |          0 |          0 |         11 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/creature/Eternal Phoenix/data.json                 | JSON       |         11 |          0 |          0 |         11 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/creature/Flame Tinkerer/data.json                  | JSON       |         11 |          0 |          0 |         11 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/creature/Flameblade Pyromancer/data.json           | JSON       |         11 |          0 |          0 |         11 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/creature/Harbinger of the Eternal Tides/data.json  | JSON       |         11 |          0 |          0 |         11 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/creature/Igni the Pyromancer/data.json             | JSON       |         11 |          0 |          0 |         11 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/creature/Inferno Titan/data.json                   | JSON       |         11 |          0 |          0 |         11 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/creature/Kothar the Soul Reaper/data.json          | JSON       |         11 |          0 |          0 |         11 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/creature/Luminous Guardian/data.json               | JSON       |         11 |          0 |          0 |         11 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/creature/Merfolk Wayfinder/data.json               | JSON       |         11 |          0 |          0 |         11 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/creature/Mindshaper Sphinx/data.json               | JSON       |         11 |          0 |          0 |         11 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/creature/Mistweaver Adept/data.json                | JSON       |         11 |          0 |          0 |         11 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/creature/Mistweaver Drake/data.json                | JSON       |         11 |          0 |          0 |         11 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/creature/Mystic Tidecaller/data.json               | JSON       |         11 |          0 |          0 |         11 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/creature/Night Stalker  /data.json                 | JSON       |         11 |          0 |          0 |         11 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/creature/Nighthaunt Assassin/data.json             | JSON       |         11 |          0 |          0 |         11 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/creature/Nyxborn Serpent/data.json                 | JSON       |         11 |          0 |          0 |         11 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/creature/Oblivion Devourer/data.json               | JSON       |         11 |          0 |          0 |         11 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/creature/Pious Courser/data.json                   | JSON       |         11 |          0 |          0 |         11 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/creature/Raging Firekin/data.json                  | JSON       |         11 |          0 |          0 |         11 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/creature/Ravaging Ghoul/data.json                  | JSON       |         11 |          0 |          0 |         11 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/creature/Sage of the Ancient Grove/data.json       | JSON       |         11 |          0 |          0 |         11 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/creature/Shadowtide Leviathan/data.json            | JSON       |         11 |          0 |          0 |         11 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/creature/Spectral Harbinger/data.json              | JSON       |         11 |          0 |          0 |         11 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/creature/Sunlit Priestess/data.json                | JSON       |         11 |          0 |          0 |         11 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/creature/Sylvan Warden/data.json                   | JSON       |         11 |          0 |          0 |         11 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/creature/Thalassian Tidecaller/data.json           | JSON       |         11 |          0 |          0 |         11 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/creature/Thornroot Druid/data.json                 | JSON       |         11 |          0 |          0 |         11 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/creature/Thornwood Guardian/data.json              | JSON       |         11 |          0 |          0 |         11 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/creature/Thornwood Ranger/data.json                | JSON       |         11 |          0 |          0 |         11 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/creature/Thornwood Sentinel/data.json              | JSON       |         11 |          0 |          0 |         11 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/creature/Thunderclap Behemoth/data.json            | JSON       |         11 |          0 |          0 |         11 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/creature/Tidal Sprite/data.json                    | JSON       |         11 |          0 |          0 |         11 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/creature/Torrent Elemental/data.json               | JSON       |         11 |          0 |          0 |         11 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/creature/Verdant Wyrm/data.json                    | JSON       |         11 |          0 |          0 |         11 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/creature/Voidwisp Harbinger/data.json              | JSON       |         11 |          0 |          0 |         11 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/creature/Vorinclex, Apex of Mutation/data.json     | JSON       |         11 |          0 |          0 |         11 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/land/Aetheric Nexus/data.json                      | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/land/Arcane Haven/data.json                        | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/land/Arcane Sanctuary/data.json                    | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/land/Celestial Haven/data.json                     | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/land/Elysian Grove/data.json                       | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/land/Forest/data.json                              | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/land/Island/data.json                              | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/land/Luminous Glade/data.json                      | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/land/Mountain/data.json                            | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/land/Mystic Reflection Pool/data.json              | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/land/Nexus of the Eternal Seas/data.json           | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/land/Plains/data.json                              | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/land/Sanctum of Eternal Flames/data.json           | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/land/Sanctum of Verdant Growth/data.json           | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/land/Swamp/data.json                               | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/land/Verdant Sanctuary/data.json                   | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/land/Volcanic Fumaroles/data.json                  | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/sorcery/Angelic Blessing/data.json                 | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/sorcery/Arcane Convergence/data.json               | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/sorcery/Arcane Torrent/data.json                   | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/sorcery/Call of the Ancient Ones/data.json         | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/sorcery/Call of the Tides/data.json                | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/sorcery/Call to Unity/data.json                    | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/sorcery/Cataclysmic Inferno/data.json              | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/sorcery/Cataclysmic Surge/data.json                | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/sorcery/Celestial Purge/data.json                  | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/sorcery/Celestial Renewal/data.json                | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/sorcery/Chaos Unleashed/data.json                  | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/sorcery/Chaotic Eruption/data.json                 | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/sorcery/Dark Offering/data.json                    | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/sorcery/Demonic Ascendance/data.json               | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/sorcery/Divine Intervention/data.json              | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/sorcery/Divine Offering/data.json                  | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/sorcery/Divine Rebirth/data.json                   | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/sorcery/Divine Reckoning/data.json                 | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/sorcery/Eldritch Rebirth/data.json                 | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/sorcery/Ephemeral Eruption/data.json               | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/sorcery/Fiery Burst/data.json                      | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/sorcery/Flames of Fury/data.json                   | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/sorcery/Fleeting Insight/data.json                 | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/sorcery/Harvest Blessing/data.json                 | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/sorcery/Mind's Insight/data.json                   | JSON       |          8 |          0 |          0 |          8 |
